churn,Recency,Frequency,Monetary,AvgOrderValue,CustomerLifetimeDays,AvgDaysBetweenPurchases,PurchaseRatePerMonth,WeekendPurchaseRatio,EveningPurchaseRatio,UniqueActiveMonths,UniqueActiveDays,MonthlyPurchaseVariance,UniqueProducts,ProductDiversityRatio,AvgItemsPerInvoice,RepeatPurchaseRatio,TopProductConcentration,RecencyScore,MonetaryScore,QuantityPerMonth,InvoiceFrequencyScore,EngagementScore,R_Quartile,F_Quartile,M_Quartile,RFM_Score,Recency_Frequency,Monetary_Frequency,Recency_Monetary,Log_Monetary,Log_Frequency,Log_Recency,High_Recency_Flag,Low_Frequency_Flag,Low_Monetary_Flag,Recency_Bucket
0,4,4,1040.77,260.1925,276,92.0,0.3921568627450981,0.423728813559322,0.0,4,3,0.0,47,11.75,182.75,0.1914893617021276,0.0508474576271186,0.0141843971128212,0.0188684380903056,182.75,1.0,0.0744032026861363,0,1,3,4,16,4163.08,4163.08,6.948676468582398,1.6094379124341005,1.6094379124341005,0,0,0,0
1,105,1,71.95,71.95,0,0.0,1.0,0.0,0.0,1,1,0.0,4,4.0,37.0,0.0,0.25,0.3723404242115588,0.0012883567390622,37.0,1.0,0.0008086494443039,2,0,0,2,105,71.95,7554.75,4.289774274968795,0.6931471805599453,4.663439094112067,1,1,1,3
1,56,3,699.7,233.23333333333332,169,84.5,0.4522613065326633,0.0,0.0,3,3,0.0,40,13.333333333333334,188.66666666666663,0.15,0.0638297872340425,0.198581559579498,0.0126794263580245,188.66666666666663,1.0,0.0304845782918239,1,1,2,4,168,2099.1000000000004,39183.2,6.552079835376488,1.3862943611198906,4.04305126783455,0,0,0,1
0,6,16,4514.97,282.185625,270,18.0,1.6,0.3291666666666666,0.0625,9,6,1.092906420717,114,7.125,140.375,0.5263157894736842,0.025,0.0212765956692319,0.0819108181304471,249.55555555555557,1.7777777777777777,1.2826885563543948,0,2,3,5,96,72239.52,27089.82,8.415375282200543,2.833213344056216,1.9459101490553128,0,0,0,0
0,32,1,114.32,114.32,0,0.0,1.0,1.0,0.0,1,1,0.0,8,8.0,80.0,0.0,0.125,0.1134751769025703,0.0020571972324998,80.0,1.0,0.0018237564126184,1,0,0,1,32,114.32,3658.24,4.7477108727702015,0.6931471805599453,3.49650756146648,0,1,1,1
1,74,1,393.81,393.81,0,0.0,1.0,1.0,0.0,1,1,0.0,28,28.0,171.0,0.0,0.0357142857142857,0.2624113465871938,0.0071287863170139,171.0,1.0,0.0052581119000339,1,0,1,2,74,393.81,29141.94,5.978404636519194,0.6931471805599453,4.31748811353631,0,1,1,2
1,148,2,1720.0700000000002,860.0350000000001,133,133.0,0.3680981595092024,0.0,0.1634615384615384,2,2,0.0,102,51.0,472.5,0.0196078431372549,0.0192307692307692,0.5248226931743876,0.0311949272853054,472.5,1.0,0.0296462430681044,3,0,3,6,296,3440.1400000000003,254570.36,7.4507014694111025,1.0986122886681098,5.003946305945459,1,0,0,3
0,230,2,119.25,59.625,15,15.0,1.3333333333333333,0.0,0.0,1,2,0.0,8,4.0,13.5,0.0,0.125,0.815602833987224,0.0021466563694515,27.0,2.0,0.0007916747018602,3,0,0,3,460,238.5,27427.5,4.78957290898587,1.0986122886681098,5.442417710521793,1,0,1,4
1,22,2,322.5,161.25,126,126.0,0.3846153846153846,0.0,0.0,2,2,0.0,14,7.0,67.0,0.0,0.0714285714285714,0.078014184120517,0.0058348043583868,67.0,1.0,0.0107592137137288,0,0,1,1,44,645.0,7095.0,5.779199113940956,1.0986122886681098,3.1354942159291497,0,0,1,0
0,162,8,2137.92,267.24,103,14.714285714285714,1.8045112781954888,0.1034482758620689,0.0,3,5,1.1547005383792517,13,1.625,61.75,0.8461538461538461,0.1034482758620689,0.5744680830692621,0.0387771788827301,164.66666666666666,2.6666666666666665,0.1320074181050744,3,2,3,8,1296,17103.36,346343.04000000004,7.668056307728472,2.19722457733622,5.093750200806762,1,0,0,3
0,1,3,729.39,243.13,33,16.5,1.4285714285714286,0.0,0.0,2,3,0.7071067811865476,174,58.0,151.0,0.0862068965517241,0.0105820105820105,0.0035460992782053,0.0132181772253873,226.5,1.5,0.0395139127700076,0,1,2,3,3,2188.17,729.39,6.593578638058886,1.3862943611198906,0.6931471805599453,0,0,0,0
0,57,3,660.19,220.06333333333336,150,75.0,0.5,0.8802395209580839,0.0,3,2,0.0,159,53.0,87.0,0.050314465408805,0.0119760479041916,0.2021276588577033,0.0119624830515407,87.0,1.0,0.0286336030746236,1,1,2,4,171,1980.57,37630.83,6.4940412418155615,1.3862943611198906,4.060443010546419,0,0,0,1
1,105,4,343.16,85.79,103,34.333333333333336,0.9022556390977444,0.0,0.0,2,2,0.0,25,6.25,85.5,0.0,0.04,0.3723404242115588,0.0062096980235843,171.0,2.0,0.0155903057090291,2,1,1,4,420,1372.64,36031.8,5.84110666551942,1.6094379124341005,4.663439094112067,1,0,1,3
0,52,3,730.51,243.50333333333333,167,83.5,0.4568527918781726,0.0,0.0,3,3,0.0,39,13.0,121.0,0.1794871794871795,0.0434782608695652,0.1843971624666767,0.0132385005992993,121.0,1.0,0.0323920759604253,1,1,2,4,156,2191.53,37986.52,6.595110890906724,1.3862943611198906,3.970291913552122,0,0,0,1
1,32,2,188.1,94.05,82,82.0,0.5357142857142857,0.5263157894736842,0.0,2,2,0.0,34,17.0,124.0,0.088235294117647,0.0789473684210526,0.1134751769025703,0.0033959994889506,124.0,1.0,0.0060212756923619,1,0,0,1,64,376.2,6019.2,5.242275975664412,1.0986122886681098,3.49650756146648,0,0,1,1
1,114,1,329.09,329.09,0,0.0,1.0,0.0,0.0,1,1,0.0,26,26.0,365.0,0.0,0.0384615384615384,0.4042553177154067,0.0059543856388152,365.0,1.0,0.0035472935805959,2,0,1,3,114,329.09,37516.26,5.799365344549931,0.6931471805599453,4.74493212836325,1,1,1,3
1,31,2,114.43,57.215,31,31.0,0.9836065573770492,0.0,0.0,2,2,0.0,8,4.0,12.5,0.0,0.125,0.1099290776243649,0.0020591932781518,12.5,1.0,0.0036656561208687,1,0,0,1,62,228.86,3547.3300000000004,4.748664285626821,1.0986122886681098,3.4657359027997265,0,0,1,1
1,44,1,24.75,24.75,0,0.0,1.0,0.0,0.0,1,1,0.0,1,1.0,5.0,0.0,1.0,0.1560283682410341,0.0004318716956293,5.0,1.0,0.0003644874596707,1,0,0,1,44,24.75,1089.0,3.248434627109745,0.6931471805599453,3.80666248977032,0,1,1,1
0,281,1,58.2,58.2,0,0.0,1.0,0.0,0.0,1,1,0.0,4,4.0,55.0,0.0,0.25,0.9964538971756954,0.0010388510325537,55.0,1.0,3.6838725805704264e-06,3,0,0,3,281,58.2,16354.2,4.0809215418899605,0.6931471805599453,5.641907070938114,1,1,1,4
0,139,2,577.76,288.88,69,69.0,0.6060606060606061,0.0,0.0,2,1,0.0,41,20.5,141.5,0.1219512195121951,0.0434782608695652,0.4929077996705397,0.010466719023359,141.5,1.0,0.0106151831595707,2,0,2,4,278,1155.52,80308.64,6.360887883868881,1.0986122886681098,4.941642422609304,1,0,0,3
1,2,2,571.95,285.975,163,163.0,0.310880829015544,0.75,0.0,2,2,0.0,31,15.5,203.5,0.1612903225806451,0.0555555555555555,0.0070921985564106,0.0103612915211907,203.5,1.0,0.0205756143688431,0,0,2,2,4,1143.9,1143.9,6.350798452872457,1.0986122886681098,1.0986122886681098,0,0,0,0
0,8,5,1166.02,233.204,189,47.25,0.684931506849315,0.0,0.0,5,2,0.0,22,4.4,174.0,0.6363636363636364,0.0816326530612244,0.0283687942256425,0.0211412082532288,174.0,1.0,0.1027072883330577,0,2,3,5,40,5830.1,9328.16,7.062208770100286,1.791759469228055,2.19722457733622,0,0,0,0
0,53,17,3478.81,204.6358823529412,227,14.1875,1.9844357976653697,0.088235294117647,0.0,7,6,0.5345224838248488,39,2.294117647058824,46.1764705882353,0.3846153846153846,0.088235294117647,0.187943261744882,0.0631087939227467,112.14285714285714,2.4285714285714284,0.8712146629180414,1,2,3,6,901,59139.77,184376.93,8.154732973576861,2.8903717578961645,3.9889840465642745,0,0,0,1
1,209,1,247.5,247.5,0,0.0,1.0,0.0,0.0,1,1,0.0,19,19.0,178.0,0.0,0.0526315789473684,0.7411347491449123,0.0044738641410675,178.0,1.0,0.001158127963169,3,0,1,4,209,247.5,51727.5,5.515442845536684,0.6931471805599453,5.3471075307174685,1,1,1,4
1,198,1,207.04,207.04,0,0.0,1.0,0.0,0.0,1,1,0.0,50,50.0,139.0,0.04,0.0384615384615384,0.7021276570846537,0.0037396822584977,139.0,1.0,0.0011139479160976,3,0,1,4,198,207.04,40993.92,5.337730368904872,0.6931471805599453,5.293304824724492,1,1,1,4
0,28,4,4113.03,1028.2575,203,67.66666666666667,0.5150214592274678,0.0,0.0,3,2,0.5773502691896258,205,51.25,602.5,0.1658536585365853,0.0122448979591836,0.099290779789749,0.0746172673177897,803.3333333333334,1.3333333333333333,0.2688338426401049,0,1,3,4,112,16452.12,115164.84,8.322158362359382,1.6094379124341005,3.367295829986474,0,0,0,0
0,9,9,3225.03,358.3366666666667,265,33.125,0.9152542372881356,0.0,0.05,8,4,0.3535533905932738,120,13.333333333333334,233.0,0.3166666666666666,0.0277777777777777,0.0319148935038478,0.0585037351447295,262.125,1.125,0.5097293520120738,0,2,3,5,81,29025.27,29025.27,8.079007558083948,2.302585092994046,2.302585092994046,0,0,0,0
1,274,1,264.20000000000005,264.20000000000005,0,0.0,1.0,0.0,0.0,1,1,0.0,12,12.0,98.0,0.0,0.0833333333333333,0.9716312022282582,0.0047769001627906,98.0,1.0,0.000135514914694,3,0,1,4,274,264.20000000000005,72390.80000000002,5.580484258311707,0.6931471805599453,5.616771097666572,1,1,1,4
1,109,2,469.71,234.855,118,118.0,0.4054054054054054,0.5357142857142857,0.0,2,2,0.0,26,13.0,124.5,0.0769230769230769,0.0714285714285714,0.3865248213243801,0.008506057816941,124.5,1.0,0.0104365106781461,2,0,2,4,218,939.42,51198.39000000001,6.154242193135749,1.0986122886681098,4.700480365792417,1,0,0,3
1,99,1,77.7,77.7,0,0.0,1.0,0.0,0.0,1,1,0.0,4,4.0,38.0,0.0,0.25,0.3510638285423269,0.0013926954890567,38.0,1.0,0.0009037704786748,2,0,0,2,99,77.7,7692.3,4.365643155423357,0.6931471805599453,4.605170185988092,1,1,1,3
1,44,6,1317.5,219.58333333333331,158,31.6,0.9574468085106383,0.264367816091954,0.2988505747126437,4,6,0.5773502691896257,65,10.833333333333334,130.33333333333334,0.2153846153846154,0.0459770114942528,0.1560283682410341,0.0238899445748224,195.5,1.5,0.1209746130326651,1,2,3,6,264,7905.0,57970.0,7.184250005793341,1.9459101490553128,3.80666248977032,0,0,0,1
1,154,3,685.41,228.47,124,62.0,0.5844155844155844,0.0,0.0,3,2,0.0,44,14.666666666666666,142.33333333333334,0.0681818181818181,0.0425531914893617,0.5460992888436196,0.0124201218819513,142.33333333333334,1.0,0.0169125064645998,3,1,2,6,462,2056.23,105553.14,6.531475116832198,1.3862943611198906,5.043425116919247,1,0,0,3
1,22,1,965.6,965.6,0,0.0,1.0,0.0,0.0,1,1,0.0,33,33.0,644.0,0.0,0.0303030303030303,0.078014184120517,0.0175044130751604,644.0,1.0,0.0161388205705933,0,0,2,2,22,965.6,21243.2,6.873784759410984,0.6931471805599453,3.1354942159291497,0,1,0,0
0,2,83,18979.58,228.6696385542169,280,3.414634146341464,8.032258064516128,0.0434419381787802,0.0075187969924812,10,6,4.001388647846033,426,5.132530120481928,76.86746987951807,0.5774647887323944,0.0142021720969089,0.0070921985564106,0.344383744488294,638.0,8.3,28.38112844720097,0,2,3,5,166,1575305.14,37959.16,9.851171630179632,4.430816798843313,1.0986122886681098,0,0,0,0
0,125,5,1256.09,251.218,142,35.5,0.872093023255814,0.0,0.0,5,4,0.0,55,11.0,144.2,0.1818181818181818,0.0597014925373134,0.4432624097756652,0.0227756067248814,144.2,1.0,0.0634001820195383,2,2,3,7,625,6280.450000000001,157011.25000000003,7.136554805072504,1.791759469228055,4.836281906951478,1,0,0,3
1,221,1,129.75,129.75,0,0.0,1.0,1.0,0.0,1,1,0.0,5,5.0,45.0,0.0,0.2,0.7836879404833761,0.0023371879998762,45.0,1.0,0.0005055619497307,3,0,0,3,221,129.75,28674.75,4.873287102945032,0.6931471805599453,5.402677381872279,1,1,1,4
0,107,8,2629.9300000000003,328.74125000000004,111,15.857142857142858,1.702127659574468,0.0,0.0,3,4,0.5773502691896258,141,17.625,206.75,0.0921985815602836,0.0193548387096774,0.3794326227679694,0.0477051281670402,551.3333333333334,2.6666666666666665,0.2368339701371043,2,2,3,7,856,21039.44,281402.51,7.875092674833063,2.19722457733622,4.68213122712422,1,0,0,3
1,20,1,517.07,517.07,0,0.0,1.0,0.0,0.0,1,1,0.0,33,33.0,382.0,0.0,0.0303030303030303,0.0709219855641064,0.0093654461995043,382.0,1.0,0.0087012301593416,0,0,2,2,20,517.07,10341.4,6.250110368264688,0.6931471805599453,3.044522437723423,0,1,0,0
1,106,3,373.75,124.58333333333331,99,49.5,0.6976744186046512,0.0,0.0,3,2,0.0,24,8.0,60.333333333333336,0.0,0.0416666666666666,0.3758865234897641,0.0067647801735549,60.333333333333336,1.0,0.0126659714158347,2,1,1,4,318,1121.25,39617.5,5.926259136982707,1.3862943611198906,4.672828834461906,1,0,1,3
1,245,1,140.22000000000003,140.22000000000003,0,0.0,1.0,0.0,0.0,1,1,0.0,8,8.0,74.0,0.0,0.125,0.8687943231603038,0.002527175254214,74.0,1.0,0.0003315797397216,3,0,0,3,245,140.22000000000003,34353.90000000001,4.950318958088201,0.6931471805599453,5.5053315359323625,1,1,1,4
0,17,5,918.11,183.622,188,47.0,0.6880733944954128,0.0,0.0,4,3,0.5,78,15.6,153.6,0.1282051282051282,0.0329670329670329,0.0602836877294904,0.0166426657295539,192.0,1.25,0.0781969223286359,0,2,2,4,85,4590.55,15607.87,6.823405810513775,1.791759469228055,2.8903717578961645,0,0,0,0
1,153,4,1268.46,317.115,129,43.0,0.7547169811320755,0.0,0.0,3,2,0.5773502691896258,72,18.0,224.5,0.2361111111111111,0.043010752688172,0.5425531895654142,0.0230000711313913,299.3333333333333,1.3333333333333333,0.0420852367152942,3,1,3,7,612,5073.84,194074.38,7.14634689218043,1.6094379124341005,5.0369526024136295,1,0,0,3
0,85,5,858.73,171.746,183,45.75,0.7042253521126761,0.0,0.0,4,3,0.5,38,7.6,88.6,0.3157894736842105,0.0576923076923076,0.3014184386474523,0.0155651639948283,110.75,1.25,0.0543676828310781,2,2,2,6,425,4293.65,72992.05,6.756618386465467,1.791759469228055,4.454347296253507,1,0,0,2
1,43,3,583.79,194.59666666666664,109,54.5,0.6474820143884893,0.0,0.0,2,2,0.7071067811865476,33,11.0,136.33333333333334,0.0909090909090909,0.0555555555555555,0.1524822689628288,0.0105761386168315,204.5,1.5,0.0268903950110149,1,1,2,4,129,1751.37,25102.97,6.371252808426164,1.3862943611198906,3.784189633918261,0,0,0,1
0,57,1,1556.23,1556.23,0,0.0,1.0,0.0,0.0,1,1,0.0,74,74.0,865.0,0.0,0.0135135135135135,0.2021276588577033,0.0282219080158975,865.0,1.0,0.0225174798201467,1,0,3,4,57,1556.23,88705.11,7.350663880898787,0.6931471805599453,4.060443010546419,0,1,0,1
1,221,1,257.23,257.23,0,0.0,1.0,1.0,0.0,1,1,0.0,54,54.0,146.0,0.037037037037037,0.0357142857142857,0.7836879404833761,0.0046504234519277,146.0,1.0,0.0010059426745109,3,0,1,4,221,257.23,56847.83,5.5538506606638975,0.6931471805599453,5.402677381872279,1,1,1,4
0,1,3,421.65,140.54999999999998,212,106.0,0.371900826446281,0.0,0.2631578947368421,3,3,0.0,85,28.33333333333333,88.66666666666667,0.1176470588235294,0.0210526315789473,0.0035460992782053,0.0076339673256829,88.66666666666667,1.0,0.0228206895589783,0,1,1,2,3,1264.9499999999998,421.65,6.046544413374937,1.3862943611198906,0.6931471805599453,0,0,1,0
1,105,1,105.5,105.5,0,0.0,1.0,0.0,0.0,1,1,0.0,7,7.0,76.0,0.0,0.1428571428571428,0.3723404242115588,0.001897150662943,76.0,1.0,0.0011907647803096,2,0,0,2,105,105.5,11077.5,4.66814498514948,0.6931471805599453,4.663439094112067,1,1,1,3
1,92,1,75.7,75.7,0,0.0,1.0,0.0,0.0,1,1,0.0,31,31.0,37.0,0.0,0.032258064516129,0.3262411335948896,0.0013564037499282,37.0,1.0,0.0009138890529392,2,0,0,2,92,75.7,6964.400000000001,4.33990170837321,0.6931471805599453,4.532599493153256,1,1,1,3
0,22,4,1253.76,313.44,259,86.33333333333333,0.4152249134948097,0.0,0.2468085106382978,4,2,0.0,188,47.0,207.5,0.2074468085106383,0.0170212765957446,0.078014184120517,0.0227333268487967,207.5,1.0,0.0838392196093713,0,1,3,4,88,5015.04,27582.72,7.134699598218368,1.6094379124341005,3.1354942159291497,0,0,0,0
0,13,10,4139.16,413.916,263,29.22222222222222,1.023890784982935,0.0934256055363321,0.0,8,6,0.4629100498862757,146,14.6,357.4,0.5753424657534246,0.0173010380622837,0.0460992906166691,0.0750914188895037,446.75,1.25,0.7162975774729851,0,2,3,5,130,41391.6,53809.08,8.328489713415566,2.3978952727983707,2.6390573296152584,0,0,0,0
1,206,8,181.35,22.66875,30,4.285714285714286,4.0,0.0,0.0,2,3,2.8284271247461903,10,1.25,18.125,0.4,0.1875,0.7304964513102963,0.0032735148693919,72.5,4.0,0.0070577909919171,3,2,0,5,1648,1450.8,37358.1,5.205927917254689,2.19722457733622,5.332718793265369,1,0,1,4
1,79,2,190.2,95.1,7,7.0,1.6216216216216215,0.0,0.0,1,2,0.0,2,1.0,18.0,0.0,0.5,0.2801418429782204,0.0034341058150356,36.0,2.0,0.0049441381660586,2,0,0,2,158,380.4,15025.8,5.2533200006173,1.0986122886681098,4.382026634673881,1,0,1,2
0,282,1,282.9,282.9,0,0.0,1.0,0.0,0.0,1,1,0.0,21,21.0,142.0,0.0,0.0476190476190476,0.9999999964539008,0.0051162279236422,142.0,1.0,1.814265227446045e-11,3,0,1,4,282,282.9,79777.79999999999,5.648622063478926,0.6931471805599453,5.645446897643238,1,1,1,4
0,36,1,332.21,332.21,0,0.0,1.0,0.0,0.0,1,1,0.0,18,18.0,237.0,0.0,0.0555555555555555,0.1276595740153915,0.0060110007518557,237.0,1.0,0.0052436389564676,1,0,1,2,36,332.21,11959.56,5.808772921847138,0.6931471805599453,3.610917912644224,0,1,1,1
0,28,3,783.26,261.08666666666664,188,94.0,0.4128440366972477,0.0,0.0,2,1,0.7071067811865476,32,10.666666666666666,141.0,0.21875,0.0512820512820512,0.099290779789749,0.0141956952188138,211.5,1.5,0.0383585807126406,0,1,2,3,84,2349.78,21931.28,6.664740598025515,1.3862943611198906,3.367295829986474,0,0,0,0
0,94,3,714.91,238.3033333333333,101,50.5,0.6870229007633587,0.0,0.0,3,3,0.0,37,12.333333333333334,217.33333333333331,0.2432432432432432,0.0434782608695652,0.3333333321513002,0.0129554250340968,217.33333333333331,1.0,0.025910850114135,2,1,2,5,282,2144.73,67201.54,6.573554460735926,1.3862943611198906,4.553876891600541,1,0,0,3
0,2,6,2342.04,390.34,271,54.2,0.5980066445182725,0.0,0.0,4,2,1.0,120,20.0,215.5,0.125,0.0217391304347826,0.0070921985564106,0.0424811137781863,323.25,1.5,0.2530789757062437,0,2,3,5,12,14052.24,4684.08,7.759204510491816,1.9459101490553128,1.0986122886681098,0,0,0,0
1,36,3,708.8,236.26666666666665,183,91.5,0.4225352112676057,0.7647058823529411,0.0,3,3,0.0,15,5.0,125.33333333333331,0.1333333333333333,0.1176470588235294,0.1276595740153915,0.0128445537710592,125.33333333333331,1.0,0.0336144705246841,1,1,2,4,108,2126.4,25516.8,6.564983240212396,1.3862943611198906,3.610917912644224,0,0,0,1
1,206,1,59.400000000000006,59.400000000000006,0,0.0,1.0,0.0,0.0,1,1,0.0,1,1.0,12.0,0.0,1.0,0.7304964513102963,0.0010606260760308,12.0,1.0,0.0002858424913231,3,0,0,3,206,59.400000000000006,12236.4,4.100989104940769,0.6931471805599453,5.332718793265369,1,1,1,4
0,205,2,392.4,196.2,2,2.0,1.875,0.5,0.0,1,2,0.0,2,1.0,36.0,1.0,0.5,0.7269503520320909,0.0071032006409283,72.0,2.0,0.0038790528689018,3,0,1,4,410,784.8000000000001,80442.0,5.974826905954958,1.0986122886681098,5.327876168789581,1,0,1,4
0,44,4,356.58,89.145,86,28.666666666666668,1.0344827586206895,0.5853658536585366,0.0,3,2,0.5773502691896257,36,9.0,47.0,0.1111111111111111,0.073170731707317,0.1560283682410341,0.0064532155931367,62.66666666666666,1.3333333333333333,0.0217853235769279,1,1,1,3,176,1426.32,15689.52,5.879359113323674,1.6094379124341005,3.80666248977032,0,0,1,1
1,168,1,53.28,53.28,0,0.0,1.0,0.0,0.0,1,1,0.0,4,4.0,56.0,0.0,0.25,0.595744678738494,0.0009495733542975,56.0,1.0,0.0003838700814029,3,0,0,3,168,53.28,8951.04,3.994155834966669,0.6931471805599453,5.1298987149230735,1,1,1,3
1,234,1,47.04,47.04,0,0.0,1.0,0.0,0.0,1,1,0.0,5,5.0,36.0,0.0,0.2,0.8297872311000453,0.0008363431282166,36.0,1.0,0.0001423562796041,3,0,0,3,234,47.04,11007.36,3.872033997211783,0.6931471805599453,5.459585514144159,1,1,1,4
1,6,2,246.5,123.25,39,39.0,0.8695652173913044,0.0,0.0,2,2,0.0,8,4.0,65.0,0.5,0.1666666666666666,0.0212765956692319,0.0044557182715032,65.0,1.0,0.008721831510849,0,0,1,1,12,493.0,1479.0,5.511410582008745,1.0986122886681098,1.9459101490553128,0,0,1,0
1,93,4,302.66,75.665,188,62.66666666666666,0.5504587155963303,0.0,0.0,4,2,0.0,5,1.25,27.5,0.4,0.375,0.3297872328730949,0.0054747903062319,27.5,1.0,0.0146770974423171,2,1,1,4,372,1210.64,28147.38,5.715908654454042,1.6094379124341005,4.543294782270004,1,0,1,3
0,85,1,429.24,429.24,0,0.0,1.0,0.0,0.0,1,1,0.0,8,8.0,164.0,0.0,0.125,0.3014184386474523,0.0077716944756756,164.0,1.0,0.0054291624611724,2,0,2,4,85,429.24,36485.4,6.064343192520554,0.6931471805599453,4.454347296253507,1,1,0,2
0,125,3,3362.89,1120.9633333333334,153,76.5,0.4918032786885246,0.0,0.0,3,2,0.0,98,32.666666666666664,565.6666666666666,0.3163265306122449,0.0229007633587786,0.4432624097756652,0.061005324722858,565.6666666666666,1.0,0.101891872431171,2,1,3,6,375,10088.67,420361.25,8.120853321390552,1.3862943611198906,4.836281906951478,1,0,0,3
0,136,1,276.5,276.5,0,0.0,1.0,0.0,0.0,1,1,0.0,21,21.0,331.0,0.0,0.0476190476190476,0.4822695018359237,0.005000094358431,331.0,1.0,0.0025887013430578,2,0,1,3,136,276.5,37604.0,5.625820933186489,0.6931471805599453,4.919980925828125,1,1,1,3
0,221,1,63.0,63.0,0,0.0,1.0,1.0,0.0,1,1,0.0,4,4.0,55.0,0.0,0.25,0.7836879404833761,0.0011259512064621,55.0,1.0,0.000243556824385,3,0,0,3,221,63.0,13923.0,4.158883083359672,0.6931471805599453,5.402677381872279,1,1,1,4
1,36,1,450.75,450.75,0,0.0,1.0,0.0,0.0,1,1,0.0,19,19.0,333.0,0.0,0.0526315789473684,0.1276595740153915,0.0081620121300027,333.0,1.0,0.0071200531383781,1,0,2,3,36,450.75,16227.0,6.113128929472338,0.6931471805599453,3.610917912644224,0,1,0,1
1,128,1,116.9,116.9,0,0.0,1.0,0.0,0.0,1,1,0.0,5,5.0,26.0,0.0,0.2,0.4539007076102812,0.0021040135759755,26.0,1.0,0.0011490003250186,2,0,0,2,128,116.9,14963.2,4.769836807543325,0.6931471805599453,4.859812404361672,1,1,1,3
1,111,3,475.93,158.64333333333337,156,78.0,0.4838709677419354,0.0,0.3461538461538461,3,2,0.0,25,8.333333333333334,69.0,0.04,0.0769230769230769,0.3936170198807907,0.0086189251256307,69.0,1.0,0.0156791085093129,2,1,2,5,333,1427.79,52828.23,6.16736972959532,1.3862943611198906,4.718498871295094,1,0,0,3
0,18,5,1518.42,303.684,249,62.25,0.5376344086021505,0.6712328767123288,0.1095890410958904,4,2,0.5,59,11.8,166.8,0.1694915254237288,0.0410958904109589,0.0638297870076957,0.027535812687673,208.5,1.25,0.1288910381436751,0,2,3,5,90,7592.1,27331.56,7.326083962073183,1.791759469228055,2.9444389791664403,0,0,0,0
1,35,2,238.55,119.275,69,69.0,0.6060606060606061,0.0,0.0,2,2,0.0,7,3.5,78.5,0.4285714285714285,0.2,0.1241134747371862,0.0043114586084674,78.5,1.0,0.00755269699877,1,0,1,2,70,477.1,8349.25,5.478762163329131,1.0986122886681098,3.58351893845611,0,0,1,1
0,112,1,123.45,123.45,0,0.0,1.0,0.0,0.0,1,1,0.0,8,8.0,73.0,0.0,0.125,0.397163119158996,0.0022228690216214,73.0,1.0,0.0013400274275123,2,0,0,2,112,123.45,13826.4,4.823904028813601,0.6931471805599453,4.727387818712341,1,1,1,3
0,23,3,703.7900000000001,234.5966666666667,112,56.0,0.6338028169014085,0.0,0.0,3,2,0.0,48,16.0,172.33333333333334,0.2916666666666667,0.046875,0.0815602833987224,0.0127536429645423,172.33333333333334,1.0,0.0351403566899644,0,1,2,3,69,2111.3700000000003,16187.170000000002,6.557899886099066,1.3862943611198906,3.1780538303479458,0,0,0,0
1,35,1,20.4,20.4,0,0.0,1.0,0.0,0.0,1,1,0.0,1,1.0,24.0,0.0,1.0,0.1241134747371862,0.0003529371630247,24.0,1.0,0.0003091329053579,1,0,0,1,35,20.4,714.0,3.0633909220278057,0.6931471805599453,3.58351893845611,0,1,1,1
1,120,1,279.04,279.04,0,0.0,1.0,0.0,0.0,1,1,0.0,20,20.0,153.0,0.0,0.05,0.4255319133846386,0.0050461848671242,153.0,1.0,0.0028988721653242,2,0,1,3,120,279.04,33484.8,5.634932450108997,0.6931471805599453,4.795790545596741,1,1,1,3
1,265,1,115.95,115.95,0,0.0,1.0,0.0,0.0,1,1,0.0,8,8.0,57.0,0.0,0.125,0.9397163087244104,0.0020867749998895,57.0,1.0,0.0001257984998549,3,0,0,3,265,115.95,30726.75,4.761746493030188,0.6931471805599453,5.583496308781699,1,1,1,4
1,112,2,784.7,392.35,31,31.0,0.9836065573770492,0.0,0.0,2,2,0.0,25,12.5,180.0,0.24,0.064516129032258,0.397163119158996,0.0142218252709863,180.0,1.0,0.0171468815724544,2,0,2,4,224,1569.4,87886.40000000001,6.666575040181776,1.0986122886681098,4.727387818712341,1,0,0,3
1,235,1,16.5,16.5,0,0.0,1.0,1.0,0.0,1,1,0.0,1,1.0,10.0,0.0,1.0,0.8333333303782506,0.0002821682717241,10.0,1.0,4.702804612119652e-05,3,0,0,3,235,16.5,3877.5,2.862200880929469,0.6931471805599453,5.4638318050256105,1,1,1,4
1,22,2,494.83,247.415,197,197.0,0.2643171806167401,0.0,0.0,2,2,0.0,30,15.0,136.5,0.0,0.0333333333333333,0.078014184120517,0.0089618820603952,136.5,1.0,0.0165254562865383,0,0,2,2,44,989.66,10886.26,6.206233126040002,1.0986122886681098,3.1354942159291497,0,0,0,0
0,130,1,193.74,193.74,0,0.0,1.0,1.0,0.0,1,1,0.0,10,10.0,105.0,0.0,0.1,0.4609929061666918,0.003498342193293,105.0,1.0,0.0018856312588413,2,0,1,3,130,193.74,25186.2,5.27166533555061,0.6931471805599453,4.875197323201151,1,1,1,3
0,102,5,568.18,113.636,176,44.0,0.7281553398058253,0.6410256410256411,0.0,4,3,0.5,35,7.0,95.6,0.1142857142857142,0.0512820512820512,0.3617021263769428,0.0102928815929334,119.5,1.25,0.0328496221711167,2,2,2,6,510,2840.9,57954.35999999999,6.344196728563943,1.791759469228055,4.634728988229636,1,0,0,3
