CustomerID,churn,Recency,Frequency,Monetary,TotalQuantity,AvgOrderValue,TotalInvoices,CustomerLifetimeDays,AvgDaysBetweenPurchases,PurchaseRatePerMonth,WeekendPurchaseRatio,EveningPurchaseRatio,UniqueActiveMonths,UniqueActiveDays,MonthlyPurchaseVariance,UniqueProducts,ProductDiversityRatio,AvgItemsPerInvoice,RepeatPurchaseRatio,TopProductConcentration,RecencyScore,MonetaryScore,RevenuePerMonth,QuantityPerMonth,InvoiceFrequencyScore,EngagementScore,R_Quartile,F_Quartile,M_Quartile,RFM_Score,Recency_Frequency,Monetary_Frequency,Recency_Monetary,Log_Monetary,Log_Frequency,Log_Recency,High_Recency_Flag,Low_Frequency_Flag,Low_Monetary_Flag,Recency_Bucket
14713,0,42,7,1362.1,1015,194.58571428571426,7,238,39.666666666666664,0.7835820895522387,0.0,0.8490566037735849,7,1,0.0,93,13.285714285714286,145.0,0.6129032258064516,0.02830188679245283,0.1489361696846235,0.024699250357388354,194.58571428571426,145.0,1.0,0.14714447030554156,1,2,3,6,294,9534.699999999999,57208.2,7.217516796576797,2.0794415416798357,3.7612001156935624,0,0,0,1
14714,0,119,2,376.52,256,188.26,2,112,112.0,0.4225352112676056,0.0,0.0,2,1,0.0,45,22.5,128.0,0.2,0.05454545454545454,0.42198581410643327,0.006815044232247985,188.26,128.0,1.0,0.007878384487462933,2,0,1,3,238,753.04,44805.88,5.933623547418132,1.0986122886681098,4.787491742782046,1,0,1,3
14715,1,64,3,443.82,285,147.94,3,168,84.0,0.4545454545454546,0.0,0.0,3,2,0.0,48,16.0,95.0,0.125,0.05357142857142857,0.2269503538051406,0.008036261253922478,147.94,95.0,1.0,0.018637286757222687,1,1,2,4,192,1331.46,28404.48,6.097669705954298,1.3862943611198906,4.174387269895637,0,0,0,2
14717,1,277,1,71.35,31,71.35,1,0,0.0,1.0,1.0,0.0,1,1,0.0,10,10.0,31.0,0.0,0.1,0.9822695000628742,0.0012774692173236895,71.35,31.0,1.0,2.265016787743786e-05,3,0,0,3,277,71.35,19763.949999999997,4.281515453077493,0.6931471805599453,5.627621113690637,1,1,1,4
14722,1,21,2,259.4,90,129.7,2,9,9.0,1.5384615384615383,0.0,0.0,1,2,0.0,47,23.5,45.0,0.1276595744680851,0.03773584905660377,0.07446808484231175,0.00468979998888221,259.4,90.0,2.0,0.008681119130833314,0,0,1,1,42,518.8,5447.4,5.562218910334414,1.0986122886681098,3.091042453358316,0,0,1,0
14723,0,86,3,411.84,305,137.28,3,193,96.5,0.40358744394618834,0.0,0.0,3,2,0.0,82,27.333333333333332,101.66666666666667,0.07317073170731707,0.022727272727272728,0.3049645379256577,0.00745595634525754,137.28,101.66666666666667,1.0,0.015546462190896596,2,1,1,4,258,1235.52,35418.24,6.023060108697733,1.3862943611198906,4.465908118654584,1,0,1,2
14724,1,134,1,276.15,179,276.15,1,0,0.0,1.0,0.0,0.0,1,1,0.0,37,37.0,179.0,0.02702702702702703,0.05263157894736842,0.47517730327951313,0.004993743304083514,276.15,179.0,1.0,0.002620829827578984,2,0,1,3,134,276.15,37004.1,5.624558875865814,0.6931471805599453,4.90527477843843,1,1,1,3
14725,0,78,2,244.55,132,122.275,2,0,0.0,2.0,0.0,0.0,1,1,0.0,19,9.5,66.0,0.2631578947368421,0.08333333333333333,0.2765957437000151,0.004420333825852995,244.55,132.0,2.0,0.006395376607777706,2,0,1,3,156,489.1,19074.9,5.503500592485254,1.0986122886681098,4.3694478524670215,1,0,1,2
14726,1,198,1,106.55,81,106.55,1,0,0.0,1.0,0.0,0.0,1,1,0.0,14,14.0,81.0,0.0,0.07142857142857142,0.7021276570846537,0.0019162038259855345,106.55,81.0,1.0,0.0005707841231496617,3,0,0,3,198,106.55,21096.899999999998,4.677955855713739,0.6931471805599453,5.293304824724492,1,1,1,4
14727,1,90,2,168.15,216,84.075,2,0,0.0,2.0,0.0,0.0,1,1,0.0,31,15.5,108.0,0.0967741935483871,0.058823529411764705,0.31914893503847896,0.003033989391143763,168.15,216.0,2.0,0.0041313898160843755,2,0,0,2,180,336.3,15133.5,5.130785895226717,1.0986122886681098,4.51085950651685,1,0,1,2
14729,0,169,2,242.9,172,121.45,2,0,0.0,2.0,0.0,0.0,1,1,0.0,57,28.5,86.0,0.03508771929824561,0.03389830508474576,0.5992907780166994,0.004390393141071971,242.9,172.0,2.0,0.0035185420395195378,3,0,1,4,338,485.8,41050.1,5.496758305221874,1.0986122886681098,5.135798437050262,1,0,1,3
14732,0,49,9,1597.0,546,177.44444444444446,9,225,28.125,1.0588235294117647,0.0,0.012658227848101266,6,2,0.8366600265340756,51,5.666666666666667,60.666666666666664,0.27450980392156865,0.06329113924050633,0.17375886463206078,0.028961715118032312,266.1666666666667,91.0,1.5,0.21536424343193245,1,2,3,6,441,14373.0,78253.0,7.37650812632622,2.302585092994046,3.912023005428146,0,0,0,1
14734,0,37,2,332.13,89,166.065,2,57,57.0,0.6896551724137931,0.47619047619047616,0.0,2,2,0.0,16,8.0,44.5,0.3125,0.09523809523809523,0.1312056732935969,0.006009549082290619,166.065,44.5,1.0,0.010442124297515521,1,0,1,2,74,664.26,12288.81,5.808532804188332,1.0986122886681098,3.6375861597263857,0,0,1,1
14735,0,17,16,2654.37,1051,165.898125,16,262,17.466666666666665,1.6438356164383563,0.375,0.0,9,6,0.44095855184409843,76,4.75,65.6875,0.18421052631578946,0.0673076923076923,0.06028368772949047,0.04814861321919069,294.93,116.77777777777777,1.7777777777777777,0.7239365960844317,0,2,3,5,272,42469.92,45124.29,7.88433928366506,2.833213344056216,2.8903717578961645,0,0,0,0
14736,1,29,2,249.2,138,124.6,2,0,0.0,2.0,0.0,0.0,1,1,0.0,63,31.5,69.0,0.23809523809523808,0.0375,0.10283687906795433,0.004504712119326789,249.2,138.0,2.0,0.008082923167751263,1,0,1,2,58,498.4,7226.799999999999,5.522260598032811,1.0986122886681098,3.4011973816621555,0,0,1,0
14738,1,104,2,328.05,116,164.025,2,171,171.0,0.29850746268656714,0.0,0.5,2,2,0.0,17,8.5,58.0,0.17647058823529413,0.1,0.36879432493335346,0.0059355139344684504,164.025,58.0,1.0,0.007493060159747292,2,0,1,3,208,656.1,34117.200000000004,5.796209714902128,1.0986122886681098,4.653960350157523,1,0,1,3
14739,0,7,13,1819.74,1060,139.98,13,274,22.833333333333332,1.2828947368421053,0.0,0.01098901098901099,8,5,0.7440238091428449,69,5.3076923076923075,81.53846153846153,0.2318840579710145,0.03296703296703297,0.024822694947437253,0.03300352610477491,227.4675,132.5,1.625,0.41839576537312184,0,2,3,5,91,23656.62,12738.18,7.506998290840734,2.6390573296152584,2.0794415416798357,0,0,0,0
14740,0,1,6,1432.26,789,238.71,6,194,38.8,0.8035714285714286,0.18292682926829268,0.0,5,4,0.4472135954999579,65,10.833333333333334,131.5,0.2153846153846154,0.036585365853658534,0.0035460992782053217,0.025972364566016624,286.452,157.8,1.2,0.15528158389665472,0,2,3,5,6,8593.56,1432.26,7.267706848913986,1.9459101490553132,0.6931471805599453,0,0,0,0
14743,1,136,1,50.480000000000004,40,50.480000000000004,1,0,0.0,1.0,0.0,0.0,1,1,0.0,3,3.0,40.0,0.0,0.3333333333333333,0.48226950183592376,0.0008987649195176471,50.480000000000004,40.0,1.0,0.0004653180095142673,2,0,0,2,136,50.480000000000004,6865.280000000001,3.941193382727926,0.6931471805599453,4.919980925828125,1,1,1,3
14744,0,107,4,704.2,294,176.05,4,7,2.3333333333333335,3.243243243243243,0.0,0.0,1,2,0.0,32,8.0,73.5,0.71875,0.03636363636363636,0.3794326227679694,0.012761082771063704,704.2,294.0,4.0,0.031676446663519424,2,1,2,5,428,2816.8,75349.40000000001,6.558481450523715,1.6094379124341003,4.68213122712422,1,0,0,3
14745,1,45,7,1002.59,703,143.22714285714287,7,136,22.666666666666668,1.2650602409638554,0.0,0.0,3,4,1.1547005383792515,35,5.0,100.42857142857143,0.45714285714285713,0.0847457627118644,0.15957446751923948,0.018175628790342336,334.19666666666666,234.33333333333334,2.3333333333333335,0.10692683753007269,1,2,3,6,315,7018.13,45116.55,6.91133885031349,2.0794415416798357,3.828641396489095,0,0,0,1
14748,0,64,3,482.21000000000004,241,160.73666666666668,3,124,62.0,0.5844155844155844,0.0,0.4838709677419355,3,2,0.0,16,5.333333333333333,80.33333333333333,0.9375,0.06451612903225806,0.2269503538051406,0.008732881186494304,160.73666666666668,80.33333333333333,1.0,0.020252852134443496,1,1,2,4,192,1446.63,30861.440000000002,6.180451341770698,1.3862943611198906,4.174387269895637,0,0,0,2
14749,1,23,1,181.75,117,181.75,1,0,0.0,1.0,0.0,0.0,1,1,0.0,12,12.0,117.0,0.0,0.08333333333333333,0.0815602833987224,0.0032807732172176578,181.75,117.0,1.0,0.0030131924238544477,0,0,0,0,23,181.75,4180.25,5.208119098629888,0.6931471805599453,3.1780538303479458,0,1,1,0
14750,1,280,1,85.17999999999999,62,85.17999999999999,1,0,0.0,1.0,0.0,1.0,1,1,0.0,29,29.0,62.0,0.0,0.034482758620689655,0.9929077978974901,0.0015284265933973632,85.17999999999999,62.0,1.0,1.083991029922488e-05,3,0,0,3,280,85.17999999999999,23850.399999999998,4.456438132187692,0.6931471805599453,5.638354669333745,1,1,1,4
14751,1,228,2,126.45,65,63.225,2,41,41.0,0.8450704225352113,1.0,0.0,2,1,0.0,7,3.5,32.5,0.0,0.14285714285714285,0.8085106354308134,0.002277306630314248,63.225,32.5,1.0,0.0008721599991361419,3,0,0,3,456,252.9,28830.600000000002,4.847724130822124,1.0986122886681098,5.43372200355424,1,0,1,4
14753,1,4,1,298.8,165,298.8,1,0,0.0,1.0,1.0,0.0,1,1,0.0,17,17.0,165.0,0.0,0.058823529411764705,0.014184397112821287,0.005404747249713935,298.8,165.0,1.0,0.005328084168429564,0,0,1,1,4,298.8,1195.2,5.703115585668497,0.6931471805599453,1.6094379124341003,0,1,1,0
14754,0,71,3,434.53000000000003,227,144.84333333333333,3,163,81.5,0.46632124352331605,0.0,0.0,3,3,0.0,53,17.666666666666668,75.66666666666667,0.09433962264150944,0.05,0.25177304875257783,0.007867686125670532,144.84333333333333,75.66666666666667,1.0,0.017660444409546314,1,1,2,4,213,1303.5900000000001,30851.63,6.076563680257546,1.3862943611198906,4.276666119016055,0,0,0,2
14755,0,15,12,2675.2200000000003,1421,222.93500000000003,12,264,24.0,1.2244897959183672,0.0,0.0,8,5,0.5345224838248488,97,8.083333333333334,118.41666666666667,0.27835051546391754,0.04316546762589928,0.05319148917307982,0.04852695459960546,334.40250000000003,177.625,1.5,0.5513488034330162,0,2,3,5,180,32102.640000000003,40128.3,7.892160630125977,2.5649493574615367,2.772588722239781,0,0,0,0
14758,0,52,2,706.6,290,353.3,2,102,102.0,0.45454545454545453,0.0,0.0,2,2,0.0,28,14.0,145.0,0.2857142857142857,0.05555555555555555,0.18439716246667673,0.01280463285801792,353.3,145.0,1.0,0.020886989785143688,1,0,2,3,104,1413.2,36743.200000000004,6.56187896228563,1.0986122886681098,3.970291913552122,0,0,0,1
14762,1,170,1,100.8,56,100.8,1,0,0.0,1.0,0.0,0.0,1,1,0.0,7,7.0,56.0,0.0,0.14285714285714285,0.6028368772949046,0.001811865075991057,100.8,56.0,1.0,0.0007196059915009131,3,0,0,3,170,100.8,17136.0,4.623010104116422,0.6931471805599453,5.14166355650266,1,1,1,3
14766,0,16,3,2237.16,1421,745.7199999999999,3,79,39.5,0.8256880733944955,0.488,0.0,3,3,0.0,112,37.333333333333336,473.6666666666667,0.08035714285714286,0.024,0.05673758845128515,0.040577974978287044,745.7199999999999,473.6666666666667,1.0,0.11482703560134733,0,1,3,4,48,6711.48,35794.56,7.713409378720343,1.3862943611198906,2.833213344056216,0,0,0,0
14767,1,18,1,280.61,107,280.61,1,0,0.0,1.0,1.0,0.0,1,1,0.0,15,15.0,107.0,0.0,0.06666666666666667,0.06382978700769579,0.0050746738823401,280.61,107.0,1.0,0.004750758529296815,0,0,1,1,18,280.61,5050.9800000000005,5.64052313501701,0.6931471805599453,2.9444389791664403,0,1,1,0
14769,0,14,6,2991.75,2155,498.625,6,253,50.6,0.6360424028268551,0.0,0.08040201005025126,5,5,0.4472135954999579,157,26.166666666666668,359.1666666666667,0.20382165605095542,0.020100502512562814,0.049645389894874506,0.054270666692779704,598.35,431.0,1.2,0.30945826970977125,0,2,3,5,84,17950.5,41884.5,8.00394797613148,1.9459101490553132,2.70805020110221,0,0,0,0
14770,1,11,6,2171.56,998,361.9266666666667,6,184,36.8,0.8411214953271028,0.136,0.368,5,3,0.4472135954999579,106,17.666666666666668,166.33333333333334,0.11320754716981132,0.048,0.03900709206025854,0.03938760593487179,434.312,199.6,1.2,0.22710725978482238,0,2,3,5,66,13029.36,23887.16,7.683661474709847,1.9459101490553132,2.4849066497880004,0,0,0,0
14771,1,165,2,594.62,622,297.31,2,115,115.0,0.4137931034482758,0.5957446808510638,0.0,2,2,0.0,46,23.0,311.0,0.021739130434782608,0.0425531914893617,0.5851063809038781,0.010772658384212427,297.31,311.0,1.0,0.008939014448624149,3,0,2,5,330,1189.24,98112.3,6.3896028798296856,1.0986122886681098,5.111987788356544,1,0,0,3
14773,1,136,1,127.8,52,127.8,1,0,0.0,1.0,0.0,0.0,1,1,0.0,9,9.0,52.0,0.0,0.1111111111111111,0.48226950183592376,0.002301803554225995,127.8,52.0,1.0,0.0011917139008052655,2,0,0,2,136,127.8,17380.8,4.858260813670253,0.6931471805599453,4.919980925828125,1,1,1,3
14774,1,72,1,192.85000000000002,95,192.85000000000002,1,0,0.0,1.0,0.0,0.0,1,1,0.0,10,10.0,95.0,0.0,0.1,0.25531914803078315,0.0034821923693809102,192.85000000000002,95.0,1.0,0.0025931219803512822,1,0,1,2,72,192.85000000000002,13885.2,5.267084664116938,0.6931471805599453,4.290459441148391,0,1,1,2
14783,1,203,1,270.14,164,270.14,1,0,0.0,1.0,0.0,0.0,1,1,0.0,15,15.0,164.0,0.0,0.06666666666666667,0.7198581534756803,0.00488468662800233,270.14,164.0,1.0,0.0013684051316612256,3,0,1,4,203,270.14,54838.42,5.602635292651243,0.6931471805599453,5.318119993844216,1,1,1,4
14786,1,94,1,90.96,112,90.96,1,0,0.0,1.0,0.0,0.0,1,1,0.0,7,7.0,112.0,0.0,0.14285714285714285,0.33333333215130023,0.0016333097194787683,90.96,112.0,1.0,0.001088873148249805,2,0,0,2,94,90.96,8550.24,4.521353699894981,0.6931471805599453,4.553876891600541,1,1,1,3
14787,1,15,1,110.65,59,110.65,1,0,0.0,1.0,0.0,0.0,1,1,0.0,14,14.0,59.0,0.07142857142857142,0.13333333333333333,0.05319148917307982,0.001990601891198988,110.65,59.0,1.0,0.001884718812255365,0,0,0,0,15,110.65,1659.75,4.7153689782861665,0.6931471805599453,2.772588722239781,0,1,1,0
14788,1,140,1,380.73,255,380.73,1,0,0.0,1.0,0.0,1.0,1,1,0.0,23,23.0,255.0,0.0,0.043478260869565216,0.49645389894874503,0.006891438343113507,380.73,255.0,1.0,0.003470156908309927,2,0,1,3,140,380.73,53302.200000000004,5.944713552418529,0.6931471805599453,4.948759890378168,1,1,1,3
14790,0,77,4,848.55,738,212.1375,4,194,64.66666666666667,0.5357142857142857,0.27450980392156865,0.0,3,3,0.5773502691896258,34,8.5,184.5,0.38235294117647056,0.058823529411764705,0.2730496444218098,0.015380439042664194,282.84999999999997,246.0,1.3333333333333333,0.04472326252405366,2,1,2,5,308,3394.2,65338.35,6.744706797531768,1.6094379124341003,4.356708826689592,1,0,0,2
14791,1,150,1,271.83,123,271.83,1,0,0.0,1.0,0.0,0.0,1,1,0.0,17,17.0,123.0,0.0,0.058823529411764705,0.5319148917307983,0.004915353147565924,271.83,123.0,1.0,0.002300803610259757,3,0,1,4,150,271.83,40774.5,5.6088488905974625,0.6931471805599453,5.017279836814924,1,1,1,3
14793,1,79,1,396.91,270,396.91,1,0,0.0,1.0,0.0,0.0,1,1,0.0,25,25.0,270.0,0.0,0.04,0.2801418429782204,0.007185038512663185,396.91,270.0,1.0,0.005172208581856228,2,0,1,3,79,396.91,31355.890000000003,5.98622584905978,0.6931471805599453,4.382026634673881,1,1,1,2
14794,0,31,1,121.59,60,121.59,1,0,0.0,1.0,0.0,0.0,1,1,0.0,9,9.0,60.0,0.0,0.1111111111111111,0.10992907762436498,0.002189117704231959,121.59,60.0,1.0,0.0019484700141945725,1,0,0,1,31,121.59,3769.29,4.808845454106903,0.6931471805599453,3.4657359027997265,0,1,1,1
14796,0,7,5,891.6700000000001,361,178.334,5,261,65.25,0.5154639175257733,0.0,0.0,5,3,0.0,82,16.4,72.2,0.2804878048780488,0.047244094488188976,0.024822694947437253,0.016162888938274955,178.334,72.2,1.0,0.07880841238345423,0,2,2,4,35,4458.35,6241.6900000000005,6.794216971705984,1.791759469228055,2.0794415416798357,0,0,0,0
14797,1,51,1,274.81,97,274.81,1,0,0.0,1.0,0.0,0.0,1,1,0.0,15,15.0,97.0,0.0,0.06666666666666667,0.1808510631884714,0.00496942783886741,274.81,97.0,1.0,0.004070701530769851,1,0,1,2,51,274.81,14015.31,5.619712222859976,0.6931471805599453,3.9512437185814275,0,1,1,1
14798,0,76,4,530.17,427,132.5425,4,116,38.666666666666664,0.821917808219178,0.0,0.0,3,4,0.5773502691896258,20,5.0,106.75,0.35,0.11428571428571428,0.2695035451436045,0.009603157090796064,176.72333333333333,142.33333333333334,1.3333333333333333,0.028060288841022324,2,1,2,5,304,2120.68,40292.92,6.275082120663786,1.6094379124341003,4.343805421853684,1,0,0,2
14799,1,281,1,151.65,61,151.65,1,0,0.0,1.0,0.0,0.0,1,1,0.0,9,9.0,61.0,0.0,0.1111111111111111,0.9964538971756954,0.0027345825433335237,151.65,61.0,1.0,9.697110880208968e-06,3,0,0,3,281,151.65,42613.65,5.028147719180887,0.6931471805599453,5.641907070938114,1,1,1,4
14805,0,60,2,297.40000000000003,96,148.70000000000002,2,105,105.0,0.4444444444444444,1.0,0.0,2,1,0.0,46,23.0,48.0,0.10869565217391304,0.0392156862745098,0.2127659566923193,0.005379343032323975,148.70000000000002,48.0,1.0,0.008469603931350806,1,0,1,2,120,594.8000000000001,17844.000000000004,5.698434868329606,1.0986122886681098,4.110873864173311,0,0,1,1
14807,0,193,1,338.69,175,338.69,1,0,0.0,1.0,1.0,0.0,1,1,0.0,23,23.0,175.0,0.0,0.043478260869565216,0.6843971606936271,0.006128585986632145,338.69,175.0,1.0,0.0019341991383143536,3,0,1,4,193,338.69,65367.17,5.828033436994058,0.6931471805599453,5.267858159063328,1,1,1,4
14809,1,165,2,623.1,194,311.55,2,0,0.0,2.0,1.0,0.0,1,1,0.0,16,8.0,97.0,0.0,0.0625,0.5851063809038781,0.011289452749402464,623.1,194.0,2.0,0.009367843817628504,3,0,2,5,330,1246.2,102811.5,6.436310611939997,1.0986122886681098,5.111987788356544,1,0,0,3
14812,1,142,1,168.1,134,168.1,1,0,0.0,1.0,0.0,0.0,1,1,0.0,35,35.0,134.0,0.0,0.02857142857142857,0.5035460975051557,0.0030330820976655504,168.1,134.0,1.0,0.0015057854439733112,2,0,0,2,142,168.1,23870.2,5.130490255904535,0.6931471805599453,4.962844630259907,1,1,1,3
14813,0,154,1,291.51,115,291.51,1,0,0.0,1.0,0.0,0.0,1,1,0.0,50,50.0,115.0,0.02,0.0392156862745098,0.5460992888436196,0.0052724638605905014,291.51,115.0,1.0,0.0023931750958683436,3,0,1,4,154,291.51,44892.54,5.678498854121702,0.6931471805599453,5.043425116919247,1,1,1,3
14814,1,125,1,136.31,91,136.31,1,0,0.0,1.0,0.0,0.0,1,1,0.0,26,26.0,91.0,0.07692307692307693,0.07142857142857142,0.4432624097756652,0.0024562249042178216,136.31,91.0,1.0,0.0013674727342232276,2,0,0,2,125,136.31,17038.75,4.92224114333366,0.6931471805599453,4.836281906951478,1,1,1,3
14817,0,56,3,1056.21,868,352.07,3,114,57.0,0.625,0.25,0.0,3,3,0.0,61,20.333333333333332,289.3333333333333,0.18032786885245902,0.039473684210526314,0.19858155957949802,0.019148610316377795,352.07,289.3333333333333,1.0,0.04603814824791429,1,1,3,5,168,3168.63,59147.76,6.963388641633563,1.3862943611198906,4.04305126783455,0,0,0,1
14818,1,2,3,358.01,206,119.33666666666666,3,189,94.5,0.4109589041095891,0.0,0.48,3,2,0.0,48,16.0,68.66666666666667,0.041666666666666664,0.04,0.007092198556410643,0.006479164186613589,119.33666666666666,68.66666666666667,1.0,0.019299638003167623,0,1,1,2,6,1074.03,716.02,5.883350243253535,1.3862943611198906,1.0986122886681098,0,0,1,0
14819,1,38,2,111.69,55,55.845,2,224,224.0,0.23622047244094488,0.0,0.6944444444444444,2,1,0.0,35,17.5,27.5,0.02857142857142857,0.05555555555555555,0.13475177257180224,0.0020094735955458153,55.845,27.5,1.0,0.0034773869332195674,1,0,0,1,76,223.38,4244.22,4.724640685964258,1.0986122886681098,3.6635616461296463,0,0,1,1
14820,0,136,2,168.3,90,84.15,2,84,84.0,0.5263157894736842,0.7777777777777778,0.0,2,2,0.0,9,4.5,45.0,0.0,0.1111111111111111,0.48226950183592376,0.003036711271578402,84.15,45.0,1.0,0.0031443960788295026,2,0,0,2,272,336.6,22888.800000000003,5.13167228913909,1.0986122886681098,4.919980925828125,1,0,1,3
14821,0,175,3,166.15,57,55.38333333333333,3,44,22.0,1.2162162162162162,0.0,0.0,2,2,0.7071067811865476,4,1.3333333333333333,19.0,0.0,0.25,0.6205673736859313,0.002997697652015249,83.075,28.5,1.5,0.0034122728789989895,3,1,0,4,525,498.45000000000005,29076.25,5.118891612866108,1.3862943611198906,5.170483995038151,1,0,1,3
14822,1,29,1,140.7,92,140.7,1,0,0.0,1.0,0.0,0.0,1,1,0.0,8,8.0,92.0,0.0,0.125,0.10283687906795433,0.0025358852716049094,140.7,92.0,1.0,0.002275102744598669,1,0,0,1,29,140.7,4080.2999999999997,4.953712146696635,0.6931471805599453,3.4011973816621555,0,1,1,0
14824,0,108,3,1497.65,765,499.2166666666667,3,72,36.0,0.8823529411764706,0.0,0.0,3,3,0.0,58,19.333333333333332,255.0,0.25862068965517243,0.039473684210526314,0.3829787220461747,0.027158922976823388,499.2166666666667,255.0,1.0,0.05027290008902723,2,1,3,6,324,4492.950000000001,161746.2,7.312319981847137,1.3862943611198906,4.6913478822291435,1,0,0,3
14825,0,51,7,1215.11,718,173.58714285714285,7,104,17.333333333333332,1.5671641791044775,0.0,0.0,4,3,0.9574271077563381,76,10.857142857142858,102.57142857142857,0.2631578947368421,0.02830188679245283,0.1808510631884714,0.022031988990138224,303.7775,179.5,1.75,0.1263323624998052,1,2,3,6,357,8505.769999999999,61970.60999999999,7.103412518961122,2.0794415416798357,3.9512437185814275,0,0,0,1
14826,1,125,2,283.2,140,141.6,2,113,113.0,0.4195804195804196,0.0,0.0,2,2,0.0,9,4.5,70.0,0.0,0.1111111111111111,0.4432624097756652,0.005121671684511526,141.6,70.0,1.0,0.005702854303110313,2,0,1,3,250,566.4,35400.0,5.649678215663,1.0986122886681098,4.836281906951478,1,0,1,3
14828,0,67,4,499.24,128,124.81,4,209,69.66666666666667,0.502092050209205,0.14285714285714285,0.0,4,3,0.0,7,1.75,32.0,0.0,0.14285714285714285,0.23758865163975657,0.0090419053451736,124.81,32.0,1.0,0.027574604983837986,1,1,2,4,268,1996.96,33449.08,6.215087983259043,1.6094379124341003,4.219507705176107,0,0,0,2
14831,1,224,3,1237.6200000000001,728,412.54,3,57,28.5,1.0344827586206897,0.0,0.0,2,2,0.7071067811865476,60,20.0,242.66666666666666,0.18333333333333332,0.028169014084507043,0.7943262383179921,0.022440452514029652,618.8100000000001,364.0,1.5,0.013846236847220849,3,1,3,7,672,3712.8600000000006,277226.88,7.1217531356366335,1.3862943611198906,5.41610040220442,1,0,0,4
14833,1,42,1,94.8,58,94.8,1,0,0.0,1.0,0.0,0.0,1,1,0.0,7,7.0,58.0,0.0,0.14285714285714285,0.1489361696846235,0.0017029898586055153,94.8,58.0,1.0,0.0014493530720530513,1,0,0,1,42,94.8,3981.6,4.562262684976814,0.6931471805599453,3.7612001156935624,0,1,1,1
14837,0,9,4,1259.37,1141,314.8425,4,218,72.66666666666667,0.48387096774193555,0.44,0.0,3,2,0.5773502691896258,70,17.5,285.25,0.05714285714285714,0.04,0.031914893503847894,0.022835125177052235,419.78999999999996,380.3333333333333,1.3333333333333333,0.08842537835551831,0,1,3,4,36,5037.48,11334.329999999998,7.139160607632219,1.6094379124341003,2.302585092994046,0,0,0,0
14838,0,280,1,119.10000000000001,18,119.10000000000001,1,0,0.0,1.0,0.0,0.0,1,1,0.0,4,4.0,18.0,0.0,0.25,0.9929077978974901,0.0021439344890169594,119.10000000000001,18.0,1.0,1.5205216690649647e-05,3,0,0,3,280,119.10000000000001,33348.0,4.788324729085938,0.6931471805599453,5.638354669333745,1,1,1,4
14839,0,123,2,546.6800000000001,484,273.34000000000003,2,124,124.0,0.3896103896103896,0.26,0.0,2,2,0.0,48,24.0,242.0,0.041666666666666664,0.04,0.4361702112192546,0.00990274539730195,273.34000000000003,242.0,1.0,0.011166925691420514,2,0,2,4,246,1093.3600000000001,67241.64000000001,6.305691174781876,1.0986122886681098,4.820281565605037,1,0,0,3
14840,1,83,1,279.96000000000004,146,279.96000000000004,1,0,0.0,1.0,0.0,0.0,1,1,0.0,17,17.0,146.0,0.0,0.058823529411764705,0.2943262400910417,0.005062879067123334,279.96000000000004,146.0,1.0,0.003572740907261282,2,0,1,3,83,279.96000000000004,23236.680000000004,5.638212310446752,0.6931471805599453,4.430816798843313,1,1,1,2
14841,0,37,6,2118.64,1140,353.1066666666666,6,243,48.6,0.6593406593406593,0.0,0.16326530612244897,4,3,1.0,84,14.0,190.0,0.14285714285714285,0.030612244897959183,0.1312056732935969,0.038427326517531314,529.66,285.0,1.5,0.20031265961355438,1,2,3,6,222,12711.84,78389.68,7.659001541925728,1.9459101490553132,3.6375861597263857,0,0,0,1
14844,0,38,3,1753.0600000000002,1031,584.3533333333334,3,111,55.5,0.6382978723404255,0.0,0.0,3,2,0.0,81,27.0,343.6666666666667,0.18518518518518517,0.030927835051546393,0.13475177257180224,0.03179355952223026,584.3533333333334,343.6666666666667,1.0,0.08252796306072789,1,1,3,5,114,5259.18,66616.28000000001,7.46968837987272,1.3862943611198906,3.6635616461296463,0,0,0,1
14847,0,108,1,189.2,120,189.2,1,0,0.0,1.0,0.0,0.0,1,1,0.0,11,11.0,120.0,0.0,0.09090909090909091,0.3829787220461747,0.003415959945471372,189.2,120.0,1.0,0.0021077199709938254,2,0,0,2,108,189.2,20433.6,5.24807615011129,0.6931471805599453,4.6913478822291435,1,1,1,3
14849,0,34,12,4282.28,2999,356.8566666666666,12,208,18.90909090909091,1.5126050420168067,0.4418604651162791,0.0,8,5,0.7559289460184544,115,9.583333333333334,249.91666666666666,0.43478260869565216,0.023255813953488372,0.12056737545898094,0.07768845574154024,535.285,374.875,1.5,0.8198611503518585,1,2,3,6,408,51387.36,145597.52,8.36247435021587,2.5649493574615367,3.5553480614894135,0,0,0,1
14850,0,112,2,422.47,317,211.235,2,0,0.0,2.0,0.0,0.0,1,1,0.0,70,35.0,158.5,0.1,0.038461538461538464,0.39716311915899605,0.007648846938725593,422.47,317.0,2.0,0.009222014061143197,2,0,2,4,224,844.94,47316.64,6.048482673330305,1.0986122886681098,4.727387818712341,1,0,0,3
14851,1,174,1,240.66,182,240.66,1,0,0.0,1.0,0.0,0.0,1,1,0.0,12,12.0,182.0,0.0,0.08333333333333333,0.617021274407726,0.004349746393248035,240.66,182.0,1.0,0.0016658603303357224,3,0,1,4,174,240.66,41874.84,5.487531779599162,0.6931471805599453,5.1647859739235145,1,1,1,3
